"Badges","Badges"
"Enable \"New\" Badge","Enable \"New\" Badge"
"Enable \"Sale\" Badge","Enable \"Sale\" Badge"
"Enable Badges Based on \"Badges\" Attribute","Enable Badges Based on \"Badges\" Attribute"
"New","New"
"Sale","Sale"
